"Hour", kWh, kvarh, "Peak kW", "peak kVA", "Losses kWh", "Losses kvarh", "Peak Losses kW"
2.00027777777778, 100.358127084363, 1.27625721171363, 100.358127084363, 100.366241856271, 10.4290079189345, -7.71684394076874, 10.4290079189345
