Year, kWh, kvarh, "Peak kW", "peak kVA", "Losses kWh", "Losses kvarh", "Peak Losses kW"
0, 0.0237782563585875, -0.000127222002824026, 85.6017228909151, 85.6029481102698, 0.00284703347951945, -0.00222039761275827, 10.24932052627
