"Hour", "Element", "Normal Amps", "Emerg Amps", "% Normal", "% Emerg", "kVBase", "I1(A)", "I2(A)", "I3(A)"
14.0002777777778, "Transformer.FLX1P_16", 0.753012048192771, 1.12951807228916, 127.910498882537, 85.2736659216912, 0, 0, 0.963181467488982, 0 
14.0002777777778, "Line.LV1FFLX878", 85, 600, 110.567501648643, 15.6637294002245, 0, 93.9823764013469, 93.9823743746162, 0 
