"Hour", "Element", "Normal Amps", "Emerg Amps", "% Normal", "% Emerg", "kVBase", "I1(A)", "I2(A)", "I3(A)"
19.0002777777778, "Transformer.FLX1P_1", 2.51004016064257, 3.76506024096385, 108.177696468673, 72.1184643124484, 0, 0, 0, 2.7153036262217 
19.0002777777778, "Transformer.FLX1P_16", 0.753012048192771, 1.12951807228916, 125.903309885933, 83.9355399239552, 0, 0, 0.948067092514554, 0 
19.0002777777778, "Line.LV1FFLX878", 85, 600, 171.006726466423, 24.2259529160766, 0, 145.355717496459, 145.3557154311, 0 
19.0002777777778, "Line.LV1FFLX1331", 290, 600, 101.405971978873, 49.0128864564552, 0, 294.077318738731, 294.077318736984, 0 
19.0002777777778, "Line.LV1FFLX1333", 290, 600, 100.542380051397, 48.5954836915085, 0, 291.572902149051, 291.572902146477, 0 
