Year, kWh, kvarh, "Peak kW", "peak kVA", "Losses kWh", "Losses kvarh", "Peak Losses kW"
0, 0.0378737702922192, 0.00159832408193003, 136.345573051989, 136.466931612028, 0.00306872226269138, -0.00188221222995118, 11.047400145689
