"Hour", "Element", "Normal Amps", "Emerg Amps", "% Normal", "% Emerg", "kVBase", "I1(A)", "I2(A)", "I3(A)"
12.0002777777778, "Transformer.FLX1P_16", 0.753012048192771, 1.12951807228916, 130.399352573126, 86.9329017154176, 0, 0, 0.981922835641011, 0 
12.0002777777778, "Line.LV1FFLX878", 85, 600, 178.514190817504, 25.2895103658131, 0, 151.737062194878, 151.737060110399, 0 
