"Hour", "Element", "Normal Amps", "Emerg Amps", "% Normal", "% Emerg", "kVBase", "I1(A)", "I2(A)", "I3(A)"
13.0002777777778, "Transformer.FLX1P_16", 0.753012048192771, 1.12951807228916, 119.68188983252, 79.7879265550131, 0, 0, 0.901219049943672, 0 
13.0002777777778, "Line.LV1FFLX878", 85, 600, 148.127957069399, 20.9847939181649, 0, 125.908763508989, 125.908761454203, 0 
