"Hour", "Element", "Normal Amps", "Emerg Amps", "% Normal", "% Emerg", "kVBase", "I1(A)", "I2(A)", "I3(A)"
8.00027777777778, "Transformer.FLX1P_16", 0.753012048192771, 1.12951807228916, 116.196928770979, 77.4646191806527, 0, 0, 0.874976873275445, 0 
8.00027777777778, "Line.LV1FFLX878", 85, 600, 143.187287483223, 20.2848657267899, 0, 121.709194360739, 121.709192314325, 0 
