"Hour", kWh, kvarh, "Peak kW", "peak kVA", "Losses kWh", "Losses kvarh", "Peak Losses kW"
11.0002777777778, 356.516850152493, 39.1831489771325, 356.516850152493, 358.663607864555, 17.6560937406948, 3.79718512796969, 17.6560937406948
