"Hour", kWh, kvarh, "Peak kW", "peak kVA", "Losses kWh", "Losses kvarh", "Peak Losses kW"
23.0002777777778, 147.490181776249, 7.07483153364503, 147.490181776249, 147.659767579461, 11.1607369264111, -6.55827321716801, 11.1607369264111
