"Hour", "Element", "Normal Amps", "Emerg Amps", "% Normal", "% Emerg", "kVBase", "I1(A)", "I2(A)", "I3(A)"
18.0002777777778, "Transformer.FLX1P_16", 0.753012048192771, 1.12951807228916, 117.502098701744, 78.3347324678295, 0, 0, 0.884804960103496, 0 
18.0002777777778, "Line.LV1FFLX878", 85, 600, 127.545120404024, 18.0688920572367, 0, 108.41335234342, 108.413350303441, 0 
